Nation,Player,player_positions,Final_Overall,pace,shooting,passing,dribbling,defending,physic,Attack_Score,Midfield_Score,Defense_Score,Technical_Score,Athletic_Score,Overall_Percentile,Elite_Player,World_Class,Position_Group,Is_GK,Is_DEF,Is_MID,Is_ATT,Star_Player,Key_Player,Squad_Rank,Defender_Rating,Midfielder_Rating,Attacker_Rating,Importance_Score
Netherlands,Jurriën Timber,"CB, RB",82,80,54,72,76,82,78,68.4,75.0,80.4,74.0,79.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,8.0,79.2,75.0,68.4,1558.0
Netherlands,Micky van de Ven,"CB, LB, LM",82,90,49,64,72,82,80,68.2,71.2,81.19999999999999,68.0,85.0,0.8854166666666666,0,0,DEF,0,1,0,0,0,0,9.0,77.99999999999999,71.2,68.2,1476.0
Netherlands,Marten de Roon,"CDM, CM",81,66,56,70,66,78,78,62.0,71.19999999999999,78.0,68.0,72.0,0.8553685897435898,0,0,MID,0,0,1,0,0,0,10.0,76.4,71.19999999999999,62.0,1377.0
Netherlands,Teun Koopmeiners,"CAM, CM",81,70,79,83,78,75,75,76.0,79.1,75.0,80.5,72.5,0.8553685897435898,0,0,MID,0,0,1,0,0,0,11.0,76.6,79.1,76.0,1296.0
Netherlands,Memphis Depay,"ST, LW, CAM",81,79,82,79,83,30,78,81.4,79.9,49.2,81.0,78.5,0.8553685897435898,0,0,MID,0,0,1,0,0,0,12.0,49.400000000000006,79.9,81.4,1215.0
Netherlands,Jan Paul van Hecke,CB,80,67,46,72,70,80,78,59.5,73.19999999999999,79.2,71.0,72.5,0.8221153846153846,0,0,DEF,0,1,0,0,0,0,13.0,78.0,73.19999999999999,59.5,1120.0
Netherlands,Quinten Timber,"CDM, CM",80,74,58,70,70,72,74,66.4,71.2,72.8,70.0,74.0,0.8221153846153846,0,0,MID,0,0,1,0,0,0,14.0,72.0,71.2,66.4,1040.0
Netherlands,Noa Lang,"LW, CAM",80,82,72,72,82,30,66,78.0,73.2,44.400000000000006,77.0,74.0,0.8221153846153846,0,0,MID,0,0,1,0,0,0,15.0,45.6,73.2,78.0,960.0
Netherlands,Justin Kluivert,"LW, CAM",79,82,74,72,80,32,68,78.2,73.19999999999999,46.400000000000006,76.0,75.0,0.7772435897435898,0,0,MID,0,0,1,0,0,0,16.0,47.199999999999996,73.19999999999999,78.2,869.0
Netherlands,Donyell Malen,"RM, RW, LM",79,86,78,72,82,35,67,81.6,73.5,47.8,77.0,76.5,0.7772435897435898,0,0,MID,0,0,1,0,0,0,17.0,48.8,73.5,81.6,790.0
Netherlands,Bart Verbruggen,GK,78,54,12,46,48,12,74,35.4,55.0,36.8,47.0,64.0,0.7323717948717948,0,0,GK,1,0,0,0,0,0,18.0,31.200000000000003,55.0,35.4,702.0
Netherlands,Wout Weghorst,"ST, CF",78,66,74,66,64,36,84,68.6,70.8,55.2,65.0,75.0,0.7323717948717948,0,0,ATT,0,0,0,1,0,0,19.0,51.6,70.8,68.60000000000001,624.0
Netherlands,Jorrel Hato,"LB, CB",78,85,41,70,74,75,73,64.1,72.1,74.2,72.0,79.0,0.7323717948717948,0,0,DEF,0,1,0,0,0,0,20.0,73.6,72.1,64.10000000000001,546.0
Netherlands,Mark Flekken,GK,78,54,11,46,48,11,72,35.0,54.39999999999999,35.4,47.0,63.0,0.7323717948717948,0,0,GK,1,0,0,0,0,0,21.0,30.200000000000003,54.39999999999999,35.0,468.0
Netherlands,Mats Wieffer,"CDM, CM",78,67,66,74,74,76,78,68.7,75.19999999999999,76.80000000000001,74.0,72.5,0.7323717948717948,0,0,MID,0,0,1,0,0,0,22.0,76.0,75.19999999999999,68.7,390.0
Netherlands,Guus Til,"CM, CAM",77,72,66,70,70,56,74,69.0,71.2,63.2,70.0,73.0,0.6790865384615384,0,0,MID,0,0,1,0,0,0,23.0,62.400000000000006,71.2,69.0,308.0
Netherlands,Brian Brobbey,ST,77,82,78,62,76,28,84,78.6,72.8,50.400000000000006,69.0,83.0,0.6790865384615384,0,0,ATT,0,0,0,1,0,0,24.0,46.0,72.8,78.6,231.0
Netherlands,Crysencio Summerville,"LW, RW",76,88,74,68,84,28,66,81.19999999999999,72.2,43.2,76.0,77.0,0.624198717948718,0,0,ATT,0,0,0,1,0,0,25.0,43.6,72.2,81.2,152.0
Netherlands,Robin Roefs,GK,74,52,11,44,46,11,72,33.8,53.0,35.4,45.0,62.0,0.5224358974358975,0,0,GK,1,0,0,0,0,0,26.0,29.8,53.0,33.8,74.0
New Zealand,Chris Wood,ST,77,70,76,60,62,38,76,70.0,65.39999999999999,53.2,61.0,73.0,0.6790865384615384,0,0,ATT,0,0,0,1,0,0,1.0,50.0,65.39999999999999,70.0,2002.0
New Zealand,Joe Bell,"CM, CDM",74,66,52,64,64,66,70,59.8,65.8,67.6,64.0,68.0,0.5224358974358975,0,0,MID,0,0,1,0,0,0,2.0,66.4,65.8,59.8,1850.0
New Zealand,Liberato Cacace,LB,72,76,46,60,64,66,66,60.400000000000006,63.0,66.0,62.0,71.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,3.0,64.80000000000001,63.0,60.400000000000006,1728.0
New Zealand,Marko Stamenić,"CM, CDM",71,68,54,64,66,64,68,61.800000000000004,65.80000000000001,65.6,65.0,68.0,0.3449519230769231,0,0,MID,0,0,1,0,0,0,4.0,64.8,65.80000000000001,61.8,1633.0
New Zealand,Sarpreet Singh,"CM,CAM",70,72,62,68,68,44,62,66.8,66.2,51.2,68.0,67.0,0.28205128205128205,0,0,MID,0,0,1,0,0,0,5.0,52.4,66.2,66.8,1540.0
New Zealand,Michael Boxall,CB,70,62,34,50,52,72,74,47.8,57.8,72.8,51.0,68.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,6.0,68.0,57.8,47.800000000000004,1470.0
New Zealand,Francis de Vries,"LB, LM",69,64,53,67,62,63,83,59.0,70.3,71.0,64.5,73.5,0.22956730769230768,0,0,DEF,0,1,0,0,0,0,7.0,67.8,70.3,59.0,1380.0
New Zealand,Ryan Thomas,"CM, CDM",69,68,65,71,72,54,63,68.0,68.9,57.6,71.5,65.5,0.22956730769230768,0,0,MID,0,0,1,0,0,0,8.0,59.2,68.9,68.0,1311.0
New Zealand,Tyler Bindon,CB,69,64,36,50,52,72,74,49.2,57.8,72.8,51.0,69.0,0.22956730769230768,0,0,DEF,0,1,0,0,0,0,9.0,68.0,57.8,49.2,1242.0
New Zealand,Kosta Barbarouses,"LW,RW",68,80,62,62,66,30,60,68.6,62.6,42.0,64.0,70.0,0.18028846153846154,0,0,ATT,0,0,0,1,0,0,10.0,42.4,62.6,68.6,1156.0
New Zealand,Max Crocombe,GK,68,44,11,40,42,11,62,30.2,47.2,31.4,41.0,53.0,0.18028846153846154,0,0,GK,1,0,0,0,0,0,11.0,27.0,47.2,30.200000000000003,1088.0
New Zealand,Finn Surman,CB,68,65,33,49,55,66,78,49.2,59.5,70.80000000000001,52.0,71.5,0.18028846153846154,0,0,DEF,0,1,0,0,0,0,12.0,65.0,59.5,49.2,1020.0
New Zealand,Alex Rufer,"CM, CDM",67,66,50,62,62,64,68,58.39999999999999,63.8,65.6,62.0,67.0,0.12740384615384615,0,0,MID,0,0,1,0,0,0,13.0,64.4,63.8,58.39999999999999,938.0
New Zealand,Nando Pijnaker,CB,67,62,34,48,50,70,72,47.2,55.8,70.8,49.0,67.0,0.12740384615384615,0,0,DEF,0,1,0,0,0,0,14.0,66.0,55.8,47.2,871.0
New Zealand,Callum McCowatt,"LW, RW",67,78,62,60,72,28,62,69.8,64.19999999999999,41.6,66.0,70.0,0.12740384615384615,0,0,ATT,0,0,0,1,0,0,15.0,41.2,64.19999999999999,69.8,804.0
New Zealand,Elijah Just,"LW, ST",66,76,64,60,70,28,66,69.4,64.8,43.2,65.0,71.0,0.08854166666666667,0,0,ATT,0,0,0,1,0,0,16.0,42.0,64.8,69.4,726.0
New Zealand,Ben Waine,ST,66,72,62,56,60,28,64,64.39999999999999,59.60000000000001,42.400000000000006,58.0,68.0,0.08854166666666667,0,0,ATT,0,0,0,1,0,0,17.0,40.800000000000004,59.60000000000001,64.4,660.0
New Zealand,Tommy Smith,"RB,CB",66,70,44,56,56,62,64,55.400000000000006,58.400000000000006,62.8,56.0,67.0,0.08854166666666667,0,0,DEF,0,1,0,0,0,0,18.0,61.2,58.400000000000006,55.400000000000006,594.0
New Zealand,Matthew Garbett,"CM, CAM",65,66,54,64,66,58,66,61.2,65.2,61.2,65.0,66.0,0.05448717948717949,0,0,MID,0,0,1,0,0,0,19.0,60.8,65.2,61.2,520.0
New Zealand,Ben Old,"LW,RW",65,76,60,60,62,28,56,65.39999999999999,59.39999999999999,39.2,61.0,66.0,0.05448717948717949,0,0,ATT,0,0,0,1,0,0,20.0,40.0,59.39999999999999,65.39999999999999,455.0
New Zealand,Alex Paulsen,"RB,CB",65,70,44,56,56,62,64,55.400000000000006,58.400000000000006,62.8,56.0,67.0,0.05448717948717949,0,0,DEF,0,1,0,0,0,0,21.0,61.2,58.400000000000006,55.400000000000006,390.0
New Zealand,Callan Elliot,"LW, ST",62,76,64,60,70,28,66,69.4,64.8,43.2,65.0,71.0,0.014022435897435898,0,0,ATT,0,0,0,1,0,0,22.0,42.0,64.8,69.4,310.0
New Zealand,Lachlan Bayliss,ST,62,72,68,54,62,26,72,67.39999999999999,61.8,44.4,58.0,72.0,0.014022435897435898,0,0,ATT,0,0,0,1,0,0,23.0,40.8,61.8,67.39999999999999,248.0
New Zealand,Tim Payne,GK,62,40,10,36,38,10,56,27.4,42.6,28.400000000000002,37.0,48.0,0.014022435897435898,0,0,GK,1,0,0,0,0,0,24.0,24.400000000000002,42.6,27.4,186.0
New Zealand,Michael Woud,GK,60,48,10,40,42,10,68,31.0,49.0,33.2,41.0,58.0,0.008413461538461538,0,0,GK,1,0,0,0,0,0,25.0,27.6,49.0,31.0,120.0
New Zealand,Jesse Randall,CM,60,64,50,62,62,60,66,57.8,63.2,62.400000000000006,62.0,65.0,0.008413461538461538,0,0,MID,0,0,1,0,0,0,26.0,61.6,63.2,57.8,60.0
Norway,Erling Haaland,ST,91,89,91,70,76,44,85,85.9,76.3,60.4,73.0,87.0,0.999198717948718,1,1,ATT,0,0,0,1,1,1,1.0,57.4,76.3,85.89999999999999,2366.0
Norway,Martin Ødegaard,"CM, CAM",87,68,79,88,87,67,65,78.1,80.8,66.19999999999999,87.5,66.5,0.9743589743589743,1,0,MID,0,0,1,0,0,1,2.0,70.8,80.8,78.1,2175.0
Norway,Alexander Sørloth,"ST, RW, RM",84,77,82,71,76,36,85,78.7,76.7,55.599999999999994,73.5,81.0,0.9314903846153846,0,0,MID,0,0,1,0,0,0,3.0,52.8,76.7,78.7,2016.0
Norway,Fredrik Aursnes,"CM, RB, RM, CAM",80,74,71,78,80,77,82,74.60000000000001,79.8,79.0,79.0,78.0,0.8221153846153846,0,0,DEF,0,1,0,0,0,0,4.0,78.19999999999999,79.8,74.6,1840.0
Norway,Julian Ryerson,"RB, LB, RM",79,74,63,71,76,77,82,70.2,75.8,79.0,73.5,78.0,0.7772435897435898,0,0,DEF,0,1,0,0,0,0,5.0,76.8,75.8,70.2,1738.0
Norway,Sander Berge,"CDM, CM",79,72,58,70,70,72,82,65.8,73.6,76.0,70.0,77.0,0.7772435897435898,0,0,MID,0,0,1,0,0,0,6.0,73.6,73.6,65.8,1659.0
Norway,Jørgen Strand Larsen,ST,78,75,79,62,70,32,83,75.1,70.69999999999999,52.400000000000006,66.0,79.0,0.7323717948717948,0,0,ATT,0,0,0,1,0,0,7.0,48.199999999999996,70.69999999999999,75.1,1560.0
Norway,Patrick Berg,"CDM, CM",77,73,67,75,73,71,78,70.6,75.3,73.80000000000001,74.0,75.5,0.6790865384615384,0,0,MID,0,0,1,0,0,0,8.0,73.2,75.3,70.6,1463.0
Norway,Ørjan Nyland,GK,76,50,11,42,44,11,70,32.6,51.0,34.6,43.0,60.0,0.624198717948718,0,0,GK,1,0,0,0,0,0,9.0,29.0,51.0,32.599999999999994,1368.0
Norway,Antonio Nusa,"LW, RW",76,86,72,68,80,28,66,78.6,71.0,43.2,74.0,76.0,0.624198717948718,0,0,ATT,0,0,0,1,0,0,10.0,43.6,71.0,78.6,1292.0
Norway,Kristian Thorstvedt,"CM, CAM",75,61,71,74,73,67,82,68.6,76.1,73.0,73.5,71.5,0.5765224358974359,0,0,MID,0,0,1,0,0,0,11.0,71.39999999999999,76.1,68.6,1200.0
Norway,Andreas Schjelderup,"LW, CAM",75,80,68,68,76,32,64,74.0,69.2,44.8,72.0,72.0,0.5765224358974359,0,0,MID,0,0,1,0,0,0,12.0,45.6,69.2,74.0,1125.0
Norway,Kristoffer Ajer,"CB, RB",75,74,40,60,62,76,78,56.8,66.0,76.80000000000001,61.0,76.0,0.5765224358974359,0,0,DEF,0,1,0,0,0,0,13.0,73.2,66.0,56.8,1050.0
Norway,Jens Petter Hauge,"LW, RW, LM",74,80,69,69,75,40,64,74.1,69.3,49.6,72.0,72.0,0.5224358974358975,0,0,MID,0,0,1,0,0,0,14.0,50.599999999999994,69.3,74.1,962.0
Norway,Fredrik Bjørkan,LB,74,74,46,60,64,66,66,59.8,63.0,66.0,62.0,70.0,0.5224358974358975,0,0,DEF,0,1,0,0,0,0,15.0,64.80000000000001,63.0,59.8,888.0
Norway,David Møller Wolfe,"LB, LM",73,78,53,65,69,67,77,65.30000000000001,69.8,71.0,67.0,77.5,0.469150641025641,0,0,DEF,0,1,0,0,0,0,16.0,68.6,69.8,65.3,803.0
Norway,Leo Østigård,CB,73,70,38,54,56,76,78,53.0,61.800000000000004,76.80000000000001,55.0,74.0,0.469150641025641,0,0,DEF,0,1,0,0,0,0,17.0,72.0,61.800000000000004,53.0,730.0
Norway,Torbjørn Heggem,RB,73,72,46,58,62,66,68,58.599999999999994,62.199999999999996,66.80000000000001,60.0,70.0,0.469150641025641,0,0,DEF,0,1,0,0,0,0,18.0,64.80000000000001,62.199999999999996,58.599999999999994,657.0
Norway,Marcus Holmgren Pedersen,"RB, RM",72,89,49,68,71,64,66,67.60000000000001,68.3,64.8,69.5,77.5,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,19.0,65.2,68.3,67.6,576.0
Norway,Oscar Bobb,"RW, LW, RM",72,79,65,71,77,33,41,72.8,63.8,36.2,74.0,60.0,0.40905448717948717,0,0,MID,0,0,1,0,0,0,20.0,42.2,63.8,72.8,504.0
Norway,Morten Thorsby,CM,72,55,62,69,71,72,75,62.6,71.4,73.19999999999999,70.0,65.0,0.40905448717948717,0,0,MID,0,0,1,0,0,0,21.0,72.0,71.4,62.599999999999994,432.0
Norway,Sondre Langås,"CM, CDM",71,66,50,62,62,64,68,58.39999999999999,63.8,65.6,62.0,67.0,0.3449519230769231,0,0,MID,0,0,1,0,0,0,22.0,64.4,63.8,58.39999999999999,355.0
Norway,Egil Selvik,GK,70,48,10,40,42,10,68,31.0,49.0,33.2,41.0,58.0,0.28205128205128205,0,0,GK,1,0,0,0,0,0,23.0,27.6,49.0,31.0,280.0
Norway,Sander Tangvik,GK,69,74,66,58,66,26,70,68.4,64.0,43.6,62.0,72.0,0.22956730769230768,0,0,GK,1,0,0,0,0,0,24.0,41.2,64.0,68.4,207.0
Norway,Thelonious Aasgaard,"CAM, CM",68,70,60,66,68,46,64,65.4,66.0,53.2,67.0,67.0,0.18028846153846154,0,0,MID,0,0,1,0,0,0,25.0,53.6,66.0,65.4,136.0
Norway,Henrik Falchener,ST,65,68,66,52,60,26,70,64.80000000000001,59.8,43.6,56.0,69.0,0.05448717948717949,0,0,ATT,0,0,0,1,0,0,26.0,40.0,59.8,64.8,65.0
Panama,Amir Murillo,RB,76,78,50,62,66,68,70,63.199999999999996,65.6,68.8,64.0,74.0,0.624198717948718,0,0,DEF,0,1,0,0,0,0,1.0,67.2,65.6,63.2,1976.0
Panama,Adalberto Carrasquilla,"CM, CAM",75,66,56,64,66,50,64,62.0,64.60000000000001,55.6,65.0,65.0,0.5765224358974359,0,0,MID,0,0,1,0,0,0,2.0,55.599999999999994,64.60000000000001,62.0,1875.0
Panama,César Blackman,"CDM,CM",73,68,50,66,62,66,72,58.99999999999999,66.6,68.4,64.0,70.0,0.469150641025641,0,0,MID,0,0,1,0,0,0,3.0,67.2,66.6,59.0,1752.0
Panama,Luis Mejía,GK,72,50,11,42,44,11,70,32.6,51.0,34.6,43.0,60.0,0.40905448717948717,0,0,GK,1,0,0,0,0,0,4.0,29.0,51.0,32.599999999999994,1656.0
Panama,José Córdoba,CB,72,74,40,58,65,73,76,57.7,65.5,74.2,61.5,75.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,5.0,70.6,65.5,57.7,1584.0
Panama,Harold Cummings,CB,72,70,42,56,54,72,74,54.0,60.8,72.8,55.0,72.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,6.0,69.2,60.8,54.0,1512.0
Panama,Ismael Diaz,"ST, LW",72,76,68,58,68,26,64,70.4,62.8,41.2,63.0,70.0,0.40905448717948717,0,0,ATT,0,0,0,1,0,0,7.0,40.0,62.8,70.4,1440.0
Panama,Andres Andrade,"CDM, CM",71,66,52,62,62,68,70,59.2,64.4,68.8,62.0,68.0,0.3449519230769231,0,0,MID,0,0,1,0,0,0,8.0,67.2,64.4,59.2,1349.0
Panama,Anibal Godoy,"CDM, CM",71,68,52,62,62,68,70,59.8,64.4,68.8,62.0,69.0,0.3449519230769231,0,0,MID,0,0,1,0,0,0,9.0,67.2,64.4,59.8,1278.0
Panama,Jose Luis Rodriguez,"LW, ST",71,74,64,58,68,28,64,68.2,62.8,42.400000000000006,63.0,69.0,0.3449519230769231,0,0,ATT,0,0,0,1,0,0,10.0,41.2,62.8,68.19999999999999,1207.0
Panama,Jose Fajardo,"LW, ST",71,78,66,60,70,28,64,70.80000000000001,64.2,42.400000000000006,65.0,71.0,0.3449519230769231,0,0,ATT,0,0,0,1,0,0,11.0,41.6,64.2,70.8,1136.0
Panama,Eric Davis,"RB, CB",70,64,38,52,54,66,66,50.599999999999994,56.8,66.0,53.0,65.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,12.0,63.2,56.8,50.599999999999994,1050.0
Panama,Orlando Mosquera,GK,70,48,10,40,42,10,68,31.0,49.0,33.2,41.0,58.0,0.28205128205128205,0,0,GK,1,0,0,0,0,0,13.0,27.6,49.0,31.0,980.0
Panama,Fidel Escobar,"CB, LB",70,64,36,50,52,68,68,49.2,56.0,68.0,51.0,66.0,0.28205128205128205,0,0,DEF,0,1,0,0,0,0,14.0,64.4,56.0,49.2,910.0
Panama,Cecilio Waterman,"ST, RW",70,80,68,58,70,26,68,72.2,64.6,42.800000000000004,64.0,74.0,0.28205128205128205,0,0,ATT,0,0,0,1,0,0,15.0,40.800000000000004,64.6,72.2,840.0
Panama,Yoel Barcenas,"LW, RW",69,76,64,60,70,28,62,69.4,63.599999999999994,41.6,65.0,69.0,0.22956730769230768,0,0,ATT,0,0,0,1,0,0,16.0,41.2,63.599999999999994,69.4,759.0
Panama,Alberto Quintero,"LW, CAM",68,74,62,60,68,28,62,67.4,63.0,41.6,64.0,68.0,0.18028846153846154,0,0,MID,0,0,1,0,0,0,17.0,41.2,63.0,67.4,680.0
Panama,Tomás Rodríguez,CB,68,66,40,54,52,68,70,51.400000000000006,58.2,68.8,53.0,68.0,0.18028846153846154,0,0,DEF,0,1,0,0,0,0,18.0,65.6,58.2,51.4,612.0
Panama,Roderick Miller,CB,68,66,40,52,50,66,68,50.8,56.199999999999996,66.80000000000001,51.0,67.0,0.18028846153846154,0,0,DEF,0,1,0,0,0,0,19.0,63.6,56.199999999999996,50.8,544.0
Panama,Edgardo Fariña,"CB,LB",68,66,38,52,50,66,68,50.0,56.199999999999996,66.80000000000001,51.0,67.0,0.18028846153846154,0,0,DEF,0,1,0,0,0,0,20.0,63.6,56.199999999999996,50.0,476.0
Panama,César Yanis,"CM,CAM",68,68,52,62,58,44,60,58.6,60.2,50.4,60.0,64.0,0.18028846153846154,0,0,MID,0,0,1,0,0,0,21.0,50.8,60.2,58.6,408.0
Panama,Jorge Gutiérrez,LB,67,68,42,54,52,64,66,52.8,57.0,64.8,53.0,67.0,0.12740384615384615,0,0,DEF,0,1,0,0,0,0,22.0,62.400000000000006,57.0,52.800000000000004,335.0
Panama,César Samudio,"CB,LB",67,66,38,52,50,66,68,50.0,56.199999999999996,66.80000000000001,51.0,67.0,0.12740384615384615,0,0,DEF,0,1,0,0,0,0,23.0,63.6,56.199999999999996,50.0,268.0
Panama,Gilberto Hernández,GK,66,42,10,38,40,11,60,28.6,45.2,30.6,39.0,51.0,0.08854166666666667,0,0,GK,1,0,0,0,0,0,24.0,26.200000000000003,45.2,28.6,198.0
Panama,Azarías Londoño,"LB, CB",65,64,36,50,52,66,66,49.2,55.400000000000006,66.0,51.0,65.0,0.05448717948717949,0,0,DEF,0,1,0,0,0,0,25.0,62.800000000000004,55.400000000000006,49.2,130.0
Panama,Carlos Harvey,"RB, CB",65,64,38,52,54,68,68,50.599999999999994,57.4,68.0,53.0,66.0,0.05448717948717949,0,0,DEF,0,1,0,0,0,0,26.0,64.8,57.4,50.599999999999994,65.0
Paraguay,Alejandro Gamarra,RB,79,74,48,58,62,68,68,60.0,62.199999999999996,68.0,60.0,71.0,0.7772435897435898,0,0,DEF,0,1,0,0,0,0,1.0,66.0,62.199999999999996,60.0,2054.0
Paraguay,Omar Alderete,CB,78,70,40,54,56,78,78,53.8,61.800000000000004,78.0,55.0,74.0,0.7323717948717948,0,0,DEF,0,1,0,0,0,0,2.0,73.2,61.800000000000004,53.8,1950.0
Paraguay,Diego Gómez,"CM, CAM",77,79,71,76,78,72,77,75.5,76.89999999999999,74.0,77.0,78.0,0.6790865384615384,0,0,MID,0,0,1,0,0,0,3.0,73.8,76.89999999999999,75.5,1848.0
Paraguay,Fabián Balbuena,CB,76,68,44,60,56,76,78,54.800000000000004,64.19999999999999,76.80000000000001,58.0,73.0,0.624198717948718,0,0,DEF,0,1,0,0,0,0,4.0,73.2,64.19999999999999,54.8,1748.0
Paraguay,Antonio Sanabria,ST,76,75,75,68,79,32,57,76.2,68.0,42.0,73.5,66.0,0.624198717948718,0,0,ATT,0,0,0,1,0,0,5.0,44.2,68.0,76.2,1672.0
Paraguay,Gustavo Gómez,CB,76,68,46,60,56,76,78,55.6,64.19999999999999,76.80000000000001,58.0,73.0,0.624198717948718,0,0,DEF,0,1,0,0,0,0,6.0,73.2,64.19999999999999,55.599999999999994,1596.0
Paraguay,Miguel Almirón,"CAM, CM",76,84,72,74,80,50,70,78.0,74.6,58.0,77.0,77.0,0.624198717948718,0,0,MID,0,0,1,0,0,0,7.0,58.8,74.6,78.0,1520.0
Paraguay,Ramón Sosa,"RW,LW",75,82,68,68,72,36,62,73.39999999999999,67.39999999999999,46.4,70.0,72.0,0.5765224358974359,0,0,ATT,0,0,0,1,0,0,8.0,47.6,67.39999999999999,73.39999999999999,1425.0
Paraguay,Gabriel Ávalos,ST,75,72,74,58,66,28,74,71.0,65.2,46.400000000000006,62.0,73.0,0.5765224358974359,0,0,ATT,0,0,0,1,0,0,9.0,43.2,65.2,71.0,1350.0
Paraguay,Álex Arce,ST,75,59,79,50,70,23,64,70.3,60.2,39.4,60.0,61.5,0.5765224358974359,0,0,ATT,0,0,0,1,0,0,10.0,36.6,60.2,70.3,1275.0
Paraguay,Júnior Alonso,CB,74,70,44,60,56,74,76,55.400000000000006,63.599999999999994,74.8,58.0,73.0,0.5224358974358975,0,0,DEF,0,1,0,0,0,0,11.0,71.6,63.599999999999994,55.400000000000006,1184.0
Paraguay,Andrés Cubas,"CDM, CM",74,70,56,66,66,72,74,63.2,68.4,72.8,66.0,72.0,0.5224358974358975,0,0,MID,0,0,1,0,0,0,12.0,71.2,68.4,63.2,1110.0
Paraguay,Maurício,"CB,CDM",74,70,44,60,56,72,74,55.400000000000006,63.0,72.8,58.0,72.0,0.5224358974358975,0,0,DEF,0,1,0,0,0,0,13.0,70.0,63.0,55.400000000000006,1036.0
Paraguay,Julio Enciso,"CAM, LW",73,78,72,70,78,36,64,75.6,70.6,47.2,74.0,71.0,0.469150641025641,0,0,MID,0,0,1,0,0,0,14.0,48.4,70.6,75.6,949.0
Paraguay,Juan Caceres,CB,73,68,42,58,54,72,74,53.4,61.60000000000001,72.8,56.0,71.0,0.469150641025641,0,0,DEF,0,1,0,0,0,0,15.0,69.6,61.60000000000001,53.400000000000006,876.0
Paraguay,Gustavo Velázquez,GK,73,48,10,40,42,10,68,31.0,49.0,33.2,41.0,58.0,0.469150641025641,0,0,GK,1,0,0,0,0,0,16.0,27.6,49.0,31.0,803.0
Paraguay,Damián Bobadilla,"CM,CDM",72,70,52,66,62,64,70,60.4,66.0,66.4,64.0,70.0,0.40905448717948717,0,0,MID,0,0,1,0,0,0,17.0,65.6,66.0,60.39999999999999,720.0
Paraguay,Santiago Arzamendia,LB,72,74,46,62,60,68,68,58.60000000000001,63.199999999999996,68.0,61.0,71.0,0.40905448717948717,0,0,DEF,0,1,0,0,0,0,18.0,66.8,63.199999999999996,58.6,648.0
Paraguay,Gustavo Caballero,"CDM,CM",70,66,48,64,60,66,70,57.0,64.6,67.6,62.0,68.0,0.28205128205128205,0,0,MID,0,0,1,0,0,0,19.0,66.4,64.6,57.0,560.0
Paraguay,Braian Ojeda,"CM, CDM",70,70,56,68,70,68,70,64.4,69.2,68.8,69.0,70.0,0.28205128205128205,0,0,MID,0,0,1,0,0,0,20.0,68.4,69.2,64.4,490.0
Paraguay,Matías Galarza,"CM, CDM",70,71,64,68,72,65,73,68.5,70.69999999999999,68.2,70.0,72.0,0.28205128205128205,0,0,MID,0,0,1,0,0,0,21.0,67.2,70.69999999999999,68.5,420.0
Paraguay,Roberto Fernández,GK,70,71,66,64,71,44,69,69.0,67.60000000000001,54.0,67.5,70.0,0.28205128205128205,0,0,GK,1,0,0,0,0,0,22.0,53.0,67.60000000000001,69.0,350.0
Paraguay,José Canale,"LB, CB",69,64,36,50,54,68,68,49.8,56.6,68.0,52.0,66.0,0.22956730769230768,0,0,DEF,0,1,0,0,0,0,23.0,64.4,56.6,49.8,276.0
Paraguay,Isidro Pitta,ST,68,74,64,56,60,28,66,65.8,60.2,43.2,58.0,70.0,0.18028846153846154,0,0,ATT,0,0,0,1,0,0,24.0,41.2,60.2,65.8,204.0
Paraguay,Orlando Gill,GK,65,48,10,40,42,10,66,31.0,48.400000000000006,32.400000000000006,41.0,57.0,0.05448717948717949,0,0,GK,1,0,0,0,0,0,25.0,27.200000000000003,48.400000000000006,31.0,130.0
Paraguay,Alexandro Maidana,CB,58,62,34,48,50,70,72,47.2,55.8,70.8,49.0,67.0,0.004006410256410256,0,0,DEF,0,1,0,0,0,0,26.0,66.0,55.8,47.2,58.0
Portugal,Bruno Fernandes,"CAM, CM",89,74,82,85,82,50,72,79.60000000000001,80.19999999999999,58.8,83.5,73.0,0.9895833333333334,1,0,MID,0,0,1,0,1,1,1.0,61.4,80.19999999999999,79.6,2314.0
Portugal,Vitinha,"CM, CDM",89,70,66,84,82,64,68,72.0,78.6,65.6,83.0,69.0,0.9895833333333334,1,0,MID,0,0,1,0,1,1,2.0,68.8,78.6,72.0,2225.0
Portugal,Rúben Dias,CB,86,72,44,68,66,90,82,59.0,71.6,86.80000000000001,67.0,77.0,0.9639423076923077,1,0,DEF,0,1,0,0,0,1,3.0,84.0,71.6,59.0,2064.0
Portugal,Nuno Mendes,LB,86,88,56,72,78,70,72,72.19999999999999,73.8,70.8,75.0,80.0,0.9639423076923077,1,0,DEF,0,1,0,0,0,1,4.0,70.8,73.8,72.19999999999999,1978.0
